imdb_id,movie_title,genres,each_genre,imdb_rating,metascore,vote_count,release_year,release_month,runtime
tt2112210,My Awkward Sexual Adventure,"Comedy, Romance",comedy,6.1,N/A,10476,2012,2,5880
tt1984153,Excision,"Comedy, Drama, Horror",comedy,6.1,N/A,25697,2012,11,4860
tt1592873,LOL,"Comedy, Drama, Romance",comedy,4.4,N/A,58989,2012,3,5820
tt1866249,The Sessions,"Biography, Comedy, Drama",comedy,7.2,79,44476,2012,11,5700
tt2101441,Spring Breakers,"Crime, Drama, Thriller",crime,5.3,63,151494,2012,3,5640
tt1817273,The Place Beyond the Pines,"Crime, Drama, Thriller",crime,7.3,68,297701,2012,4,8400
tt1212450,Lawless,"Biography, Crime, Drama",crime,7.2,58,257898,2012,8,6960
tt1764234,Killing Them Softly,"Crime, Drama, Thriller",crime,6.2,64,156412,2012,11,5820
tt1989475,Chained,"Crime, Drama, Horror",crime,6.4,N/A,22128,2012,7,5640
tt1615065,Savages,"Crime, Drama, Thriller",crime,6.4,59,136536,2012,7,7860
tt1971352,Compliance,"Crime, Drama, Thriller",crime,6.4,68,39191,2012,9,5400
tt1937149,El cuerpo,"Crime, Drama, Mystery",crime,7.6,N/A,75556,2012,12,6720
tt1491044,The Iceman,"Biography, Crime, Drama",crime,6.8,60,81684,2012,5,6360
tt2103217,Maniac,"Crime, Horror, Thriller",crime,6.1,47,41511,2012,1,5340
tt1496422,The Paperboy,"Crime, Drama, Mystery",crime,5.7,45,40810,2012,10,6420
tt1433811,Disconnect,"Crime, Drama, Mystery",crime,7.5,64,78999,2012,7,6900
tt1440732,Bel Ami,"Crime, Drama, History",crime,5.4,42,19578,2012,3,6120
tt2375605,The Act of Killing,"Documentary, Biography, Crime",crime,8.2,92,42132,2012,11,7020
tt1480656,Cosmopolis,"Crime, Drama, Mystery",crime,5.1,58,51121,2012,5,6540
tt2147319,Herutâ sukerutâ,"Crime, Drama, Horror",crime,6.4,N/A,3855,2012,7,7620
tt2215285,Madea's Witness Protection,"Comedy, Crime, Drama",crime,5.0,42,11603,2012,6,6840
tt1486192,The Raven,"Crime, Mystery, Thriller",crime,6.4,44,89235,2012,4,6600
tt0404978,Gambit,"Comedy, Crime",crime,5.7,N/A,26401,2012,11,5340
tt2318625,Out in the Dark,"Crime, Drama, Romance",crime,7.5,69,9582,2012,2,5760
tt1966604,The Imposter,"Documentary, Biography, Crime",crime,7.4,77,51640,2012,8,5940
